temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
29.86,8/18/2012 16:00,215,partly-cloudy-day,15.92,8/18/2012 6:00,0.23,2.17,1013.75,8/18/2012 6:00,30.6,rain,12.87,0.59,8/18/2012 16:00,18.33,30.6,5,8/17/2012 23:00,8/18/2012 19:18,17.97,20.54,29.86,8/18/2012 4:52,8/18/2012 16:00,8/18/2012 12:00,Partly cloudy until evening.,8/19/2012 5:00,20.54,8/18/2012 16:00,8/19/2012 5:00,0.03
14.89,4/29/2012 16:00,74,wind,6.86,4/29/2012 0:00,0.7,4.98,1004.79,4/29/2012 0:00,14.89,rain,10.28,0.86,4/29/2012 16:00,6.21,14.89,4,4/28/2012 23:00,4/29/2012 19:21,8.68,5.99,14.89,4/29/2012 4:36,4/29/2012 16:00,4/29/2012 12:00,Breezy until afternoon and mostly cloudy throughout the day.,4/30/2012 5:00,1.49,4/29/2012 16:00,4/30/2012 5:00,0.26
11.29,1/10/2012 14:00,246,partly-cloudy-day,7.92,1/10/2012 7:00,0.72,3.76,1033.21,1/10/2012 6:00,11.29,rain,12.42,0.87,1/10/2012 14:00,4.79,11.29,1,1/10/2012 0:00,1/10/2012 16:13,7.1,9.16,11.29,1/10/2012 8:04,1/10/2012 14:00,1/10/2012 11:00,Mostly cloudy throughout the day.,1/11/2012 8:00,7.25,1/10/2012 14:00,1/11/2012 8:00,0.54
6.46,12/8/2012 12:00,299,partly-cloudy-day,1.79,12/8/2012 19:00,0.52,2.14,1023.19,12/8/2012 20:00,4.69,rain,12.39,0.83,12/8/2012 12:00,0.01,4.69,1,12/8/2012 0:00,12/8/2012 15:53,3.17,3.17,6.46,12/8/2012 7:54,12/8/2012 12:00,12/8/2012 10:00,Partly cloudy throughout the day.,12/8/2012 19:00,0.01,12/8/2012 12:00,12/8/2012 20:00,0.82
25.45,5/24/2012 15:00,43,partly-cloudy-day,15.89,5/24/2012 6:00,0.31,1.93,1025.75,5/24/2012 6:00,25.66,rain,7.47,0.78,5/24/2012 15:00,15.81,25.66,7,5/23/2012 23:00,5/24/2012 19:59,15.81,15.36,25.45,5/24/2012 3:57,5/24/2012 15:00,5/24/2012 12:00,Partly cloudy until afternoon.,5/25/2012 4:00,15.36,5/24/2012 15:00,5/25/2012 4:00,0.11
9.02,5/4/2012 16:00,12,partly-cloudy-day,5.93,5/4/2012 5:00,0.78,2.56,1006.82,5/4/2012 22:00,7.18,rain,10.57,0.86,5/4/2012 16:00,2.99,7.18,4,5/3/2012 23:00,5/4/2012 19:29,6.21,7.38,9.02,5/4/2012 4:27,5/4/2012 16:00,5/4/2012 11:00,Mostly cloudy throughout the day.,5/5/2012 6:00,5.89,5/4/2012 16:00,5/5/2012 5:00,0.44
23.79,7/27/2012 16:00,355,partly-cloudy-night,15.07,7/27/2012 3:00,0.36,1.48,1012.66,7/27/2012 3:00,23.79,rain,9.75,0.75,7/27/2012 16:00,15.02,23.79,5,7/26/2012 23:00,7/27/2012 19:57,15.02,15.93,23.79,7/27/2012 4:18,7/27/2012 16:00,7/27/2012 11:00,Partly cloudy in the morning.,7/28/2012 6:00,16.01,7/27/2012 16:00,7/28/2012 6:00,0.29
17.22,6/10/2012 10:00,119,partly-cloudy-day,9.33,6/10/2012 4:00,0.4,1.56,1008.58,6/10/2012 4:00,17.22,rain,11.46,0.78,6/10/2012 10:00,12.09,17.22,6,6/9/2012 23:00,6/10/2012 20:17,12.09,8.91,17.22,6/10/2012 3:45,6/10/2012 10:00,6/10/2012 11:00,Partly cloudy throughout the day.,6/11/2012 3:00,8.91,6/10/2012 10:00,6/11/2012 3:00,0.72
17.29,6/7/2012 10:00,183,wind,12.18,6/7/2012 1:00,0.6,4.24,998.19,6/7/2012 1:00,17.29,rain,11.15,0.86,6/7/2012 10:00,12.28,17.29,6,6/6/2012 23:00,6/7/2012 20:15,12.28,12.6,17.29,6/7/2012 3:46,6/7/2012 10:00,6/7/2012 11:00,Mostly cloudy throughout the day and breezy starting in the evening.,6/8/2012 6:00,12.6,6/7/2012 10:00,6/8/2012 6:00,0.61
21.16,6/20/2012 14:00,93,partly-cloudy-day,9.49,6/20/2012 4:00,0.32,2.63,1016.69,6/20/2012 4:00,21.16,rain,12.33,0.64,6/20/2012 14:00,13.92,21.16,6,6/19/2012 23:00,6/20/2012 20:22,13.92,11.47,21.16,6/20/2012 3:44,6/20/2012 14:00,6/20/2012 11:00,Partly cloudy throughout the day.,6/21/2012 0:00,11.47,6/20/2012 14:00,6/21/2012 0:00,0.03
11.83,2/17/2012 16:00,251,partly-cloudy-day,6.82,2/17/2012 6:00,0.59,3.64,1023.17,2/17/2012 6:00,11.83,rain,12.1,0.84,2/17/2012 16:00,4.83,11.83,1,2/17/2012 0:00,2/17/2012 17:18,8.17,7.13,11.83,2/17/2012 7:13,2/17/2012 16:00,2/17/2012 10:00,Mostly cloudy throughout the day.,2/18/2012 2:00,4.96,2/17/2012 16:00,2/18/2012 2:00,0.85
10.89,3/13/2012 15:00,73,fog,5.45,3/13/2012 23:00,0.79,1.55,1034.58,3/13/2012 22:00,10.89,rain,6.08,0.86,3/13/2012 15:00,3.37,10.89,2,3/13/2012 0:00,3/13/2012 18:02,5.37,6.36,10.89,3/13/2012 6:19,3/13/2012 15:00,3/13/2012 12:00,Foggy in the morning.,3/14/2012 5:00,4.71,3/13/2012 15:00,3/14/2012 5:00,0.69
18.7,7/6/2012 15:00,193,partly-cloudy-day,13.22,7/6/2012 5:00,0.39,2.46,1007.45,7/6/2012 5:00,18.7,rain,11.89,0.82,7/6/2012 15:00,13.42,18.7,5,7/5/2012 23:00,7/6/2012 20:19,13.42,14.78,18.7,7/6/2012 3:52,7/6/2012 15:00,7/6/2012 12:00,Partly cloudy throughout the day.,7/7/2012 2:00,14.78,7/6/2012 15:00,7/7/2012 2:00,0.6
9.1,12/17/2012 14:00,230,partly-cloudy-night,4.71,12/17/2012 5:00,0.32,3.79,1001.69,12/17/2012 8:00,6.39,rain,12.71,0.86,12/17/2012 14:00,2.47,6.39,1,12/17/2012 0:00,12/17/2012 15:53,5.04,5.62,9.1,12/17/2012 8:02,12/17/2012 14:00,12/17/2012 11:00,Partly cloudy throughout the day.,12/18/2012 1:00,3.08,12/17/2012 14:00,12/18/2012 1:00,0.15
13.08,12/23/2012 3:00,231,partly-cloudy-day,9.3,12/23/2012 22:00,0.53,5.51,1003.59,12/23/2012 21:00,12.56,rain,12.73,0.86,12/23/2012 7:00,5.49,13.08,1,12/23/2012 0:00,12/23/2012 15:55,7.57,9.34,12.56,12/23/2012 8:06,12/23/2012 7:00,12/23/2012 11:00,Partly cloudy throughout the day.,12/24/2012 6:00,7.75,12/23/2012 3:00,12/24/2012 7:00,0.35
12.74,2/29/2012 15:00,228,partly-cloudy-day,8.31,2/29/2012 5:00,0.54,2.47,1024.65,2/29/2012 6:00,12.74,rain,7.77,0.85,2/29/2012 15:00,6.16,12.74,1,2/29/2012 0:00,2/29/2012 17:40,6.49,9.61,12.74,2/29/2012 6:48,2/29/2012 15:00,2/29/2012 9:00,Mostly cloudy until evening.,3/1/2012 7:00,8.36,2/29/2012 15:00,3/1/2012 8:00,0.24
18.81,7/3/2012 14:00,192,partly-cloudy-day,15.16,7/3/2012 3:00,0.78,3.64,1013.77,7/3/2012 3:00,18.81,rain,11.54,0.9,7/3/2012 14:00,16.12,18.81,5,7/2/2012 23:00,7/3/2012 20:21,15.95,15.43,18.81,7/3/2012 3:50,7/3/2012 14:00,7/3/2012 12:00,Mostly cloudy throughout the day.,7/4/2012 3:00,15.52,7/3/2012 14:00,7/4/2012 3:00,0.49
12.18,11/12/2012 20:00,204,partly-cloudy-day,7.51,11/12/2012 3:00,0.5,3.06,1020.98,11/12/2012 0:00,12.06,rain,10.04,0.92,11/12/2012 19:00,10.06,12.18,1,11/12/2012 0:00,11/12/2012 16:16,10.06,4.52,12.06,11/12/2012 7:15,11/12/2012 19:00,11/12/2012 10:00,Mostly cloudy throughout the day.,11/13/2012 7:00,3.72,11/12/2012 20:00,11/13/2012 7:00,0.95
26.44,7/26/2012 14:00,80,partly-cloudy-day,12.8,7/26/2012 5:00,0.12,2.8,1018.08,7/26/2012 5:00,26.44,rain,11.7,0.61,7/26/2012 14:00,16.01,26.44,6,7/25/2012 23:00,7/26/2012 19:59,15.93,15.93,26.44,7/26/2012 4:17,7/26/2012 14:00,7/26/2012 12:00,Partly cloudy until afternoon.,7/27/2012 3:00,15.93,7/26/2012 14:00,7/27/2012 3:00,0.26
12.18,5/20/2012 15:00,20,partly-cloudy-day,7.63,5/20/2012 3:00,0.87,4.33,1010.67,5/20/2012 1:00,12.18,rain,12.73,0.82,5/20/2012 15:00,7.07,12.18,4,5/19/2012 23:00,5/20/2012 19:54,9.32,9.06,12.18,5/20/2012 4:02,5/20/2012 15:00,5/20/2012 11:00,Mostly cloudy throughout the day.,5/21/2012 4:00,6.81,5/20/2012 15:00,5/21/2012 4:00,0.98
27.18,7/23/2012 16:00,209,partly-cloudy-day,10.92,7/23/2012 4:00,0.19,3.21,1023.04,7/23/2012 4:00,27.18,rain,12.71,0.58,7/23/2012 16:00,14.21,27.18,6,7/22/2012 23:00,7/23/2012 20:03,14.21,12.47,27.18,7/23/2012 4:12,7/23/2012 16:00,7/23/2012 12:00,Partly cloudy until evening.,7/24/2012 4:00,12.47,7/23/2012 16:00,7/24/2012 4:00,0.14
8.68,1/27/2012 14:00,239,partly-cloudy-night,1.44,1/27/2012 3:00,0.25,3.33,1019.12,1/27/2012 0:00,6.15,rain,13,0.78,1/27/2012 14:00,1.08,6.15,1,1/27/2012 0:00,1/27/2012 16:40,3.51,2.93,8.68,1/27/2012 7:48,1/27/2012 14:00,1/27/2012 10:00,Partly cloudy throughout the day.,1/27/2012 22:00,-0.42,1/27/2012 14:00,1/28/2012 6:00,0.14
19.88,6/24/2012 17:00,248,wind,11.14,6/24/2012 2:00,0.54,4.44,1012.31,6/24/2012 2:00,19.88,rain,12.12,0.77,6/24/2012 17:00,12.11,19.88,6,6/23/2012 23:00,6/24/2012 20:23,12.11,11.65,19.88,6/24/2012 3:45,6/24/2012 17:00,6/24/2012 12:00,Partly cloudy until evening and breezy until afternoon.,6/25/2012 5:00,11.65,6/24/2012 17:00,6/25/2012 5:00,0.16
17.54,6/2/2012 15:00,94,partly-cloudy-day,10.58,6/2/2012 22:00,0.71,4.71,1014.89,6/2/2012 22:00,17.54,rain,9.29,0.81,6/2/2012 15:00,11.03,17.54,5,6/1/2012 23:00,6/2/2012 20:10,11.03,11.83,17.54,6/2/2012 3:49,6/2/2012 15:00,6/2/2012 12:00,Mostly cloudy throughout the day.,6/3/2012 5:00,11.83,6/2/2012 15:00,6/3/2012 5:00,0.43
9.54,1/26/2012 4:00,214,partly-cloudy-day,4.04,1/26/2012 23:00,0.51,4.51,1009.15,1/26/2012 23:00,5.55,rain,12.71,0.8,1/26/2012 14:00,-0.42,6.9,1,1/26/2012 0:00,1/26/2012 16:38,2.93,3.15,8.77,1/26/2012 7:49,1/26/2012 14:00,1/26/2012 10:00,Partly cloudy throughout the day.,1/27/2012 3:00,-0.23,1/26/2012 4:00,1/27/2012 0:00,0.11
21.67,8/16/2012 16:00,197,partly-cloudy-day,13.28,8/16/2012 4:00,0.42,4.22,1014.08,8/16/2012 4:00,21.67,rain,12.84,0.71,8/16/2012 16:00,17.92,21.67,4,8/15/2012 23:00,8/16/2012 19:22,17.92,16.02,21.67,8/16/2012 4:49,8/16/2012 16:00,8/16/2012 11:00,Partly cloudy throughout the day.,8/17/2012 2:00,16.02,8/16/2012 16:00,8/17/2012 2:00,0.95
1.93,2/11/2012 14:00,19,clear-day,-5.69,2/11/2012 7:00,0.04,0.92,1036.81,2/11/2012 7:00,1.93,snow,6.98,0.78,2/11/2012 14:00,-6.26,1.93,1,2/11/2012 0:00,2/11/2012 17:07,-4.46,-5.64,1.93,2/11/2012 7:24,2/11/2012 14:00,2/11/2012 9:00,Clear throughout the day.,2/12/2012 3:00,-5.64,2/11/2012 14:00,2/12/2012 5:00,0.63
12.19,6/3/2012 14:00,91,fog,10.73,6/3/2012 22:00,0.82,4.54,1007.36,6/3/2012 22:00,12.19,rain,6.18,0.95,6/3/2012 14:00,4.48,12.19,5,6/2/2012 23:00,6/3/2012 20:11,7.64,10.97,12.19,6/3/2012 3:48,6/3/2012 14:00,6/3/2012 12:00,Foggy in the morning.,6/4/2012 5:00,10.97,6/3/2012 14:00,6/4/2012 5:00,0.46
24.99,8/10/2012 16:00,114,partly-cloudy-day,13.77,8/10/2012 5:00,0.23,0.55,1026.05,8/10/2012 5:00,24.99,rain,11.7,0.7,8/10/2012 16:00,15.21,24.99,5,8/9/2012 23:00,8/10/2012 19:34,15.21,14.5,24.99,8/10/2012 4:39,8/10/2012 16:00,8/10/2012 12:00,Partly cloudy throughout the day.,8/11/2012 5:00,14.5,8/10/2012 16:00,8/11/2012 5:00,0.77
10.61,2/15/2012 13:00,317,partly-cloudy-day,4.01,2/15/2012 8:00,0.59,5.39,1025.18,2/15/2012 8:00,10.61,rain,13.13,0.73,2/15/2012 13:00,3.44,10.61,1,2/15/2012 0:00,2/15/2012 17:15,5.47,6.93,10.61,2/15/2012 7:17,2/15/2012 13:00,2/15/2012 10:00,Partly cloudy throughout the day.,2/16/2012 5:00,3.46,2/15/2012 13:00,2/16/2012 5:00,0.78
18,7/9/2012 15:00,237,partly-cloudy-day,13.52,7/9/2012 1:00,0.61,3.31,1010.95,7/9/2012 1:00,18,rain,11.28,0.85,7/9/2012 15:00,13.96,18,5,7/8/2012 23:00,7/9/2012 20:17,13.96,14.38,18,7/9/2012 3:55,7/9/2012 15:00,7/9/2012 11:00,Mostly cloudy throughout the day.,7/10/2012 2:00,14.38,7/9/2012 15:00,7/10/2012 2:00,0.7
19.44,6/17/2012 15:00,228,partly-cloudy-day,9.47,6/17/2012 4:00,0.48,4.86,1016.26,6/17/2012 4:00,19.44,rain,13.33,0.67,6/17/2012 15:00,11.17,19.44,6,6/16/2012 23:00,6/17/2012 20:21,11.17,12.46,19.44,6/17/2012 3:43,6/17/2012 15:00,6/17/2012 11:00,Partly cloudy throughout the day.,6/18/2012 6:00,12.46,6/17/2012 15:00,6/18/2012 6:00,0.93
12.46,4/20/2012 11:00,244,partly-cloudy-day,5.19,4/20/2012 5:00,0.37,3.28,993.06,4/20/2012 4:00,12.46,rain,11.52,0.83,4/20/2012 11:00,1.57,12.46,4,4/19/2012 23:00,4/20/2012 19:06,3.78,5.34,12.46,4/20/2012 4:54,4/20/2012 11:00,4/20/2012 11:00,Partly cloudy throughout the day.,4/21/2012 5:00,2.92,4/20/2012 11:00,4/21/2012 5:00,0.97
12.34,11/8/2012 12:00,245,partly-cloudy-day,6.19,11/8/2012 4:00,0.64,3.72,1019.18,11/8/2012 4:00,12.34,rain,13.36,0.78,11/8/2012 12:00,6.7,12.34,1,11/8/2012 0:00,11/8/2012 16:22,8.13,7.81,12.34,11/8/2012 7:08,11/8/2012 12:00,11/8/2012 10:00,Mostly cloudy throughout the day.,11/9/2012 3:00,5.13,11/8/2012 12:00,11/9/2012 3:00,0.8
24.79,9/4/2012 14:00,299,partly-cloudy-day,14.14,9/4/2012 5:00,0.42,1.9,1023.55,9/4/2012 5:00,24.79,rain,11.41,0.77,9/4/2012 14:00,12.07,24.79,3,9/3/2012 23:00,9/4/2012 18:41,12.07,13.71,24.79,9/4/2012 5:19,9/4/2012 14:00,9/4/2012 11:00,Partly cloudy throughout the day.,9/5/2012 6:00,13.71,9/4/2012 14:00,9/5/2012 6:00,0.63
14.74,10/16/2012 14:00,226,wind,6.91,10/16/2012 21:00,0.39,5.37,1000.8,10/16/2012 6:00,14.74,rain,12.59,0.74,10/16/2012 14:00,7.41,14.74,1,10/15/2012 23:00,10/16/2012 17:06,8.8,9.06,14.74,10/16/2012 6:27,10/16/2012 14:00,10/16/2012 9:00,Partly cloudy throughout the day and breezy until afternoon.,10/16/2012 23:00,7.15,10/16/2012 14:00,10/16/2012 23:00,0.03
17.46,7/10/2012 17:00,234,partly-cloudy-day,12.53,7/10/2012 22:00,0.55,3.33,1010.77,7/10/2012 22:00,17.46,rain,12.18,0.84,7/10/2012 17:00,12.07,17.46,6,7/9/2012 23:00,7/10/2012 20:17,12.07,13.28,17.46,7/10/2012 3:56,7/10/2012 17:00,7/10/2012 12:00,Partly cloudy throughout the day.,7/11/2012 1:00,13.28,7/10/2012 17:00,7/11/2012 1:00,0.73
17.77,7/20/2012 15:00,340,partly-cloudy-day,11.44,7/20/2012 5:00,0.54,1.52,1016.21,7/20/2012 5:00,17.77,rain,12.18,0.79,7/20/2012 15:00,11.83,17.77,5,7/19/2012 23:00,7/20/2012 20:07,11.83,13.12,17.77,7/20/2012 4:08,7/20/2012 15:00,7/20/2012 11:00,Partly cloudy throughout the day.,7/21/2012 5:00,13.12,7/20/2012 15:00,7/21/2012 5:00,0.04
22.8,8/8/2012 17:00,260,partly-cloudy-day,14.56,8/7/2012 23:00,0.54,1.73,1022.61,8/7/2012 23:00,22.8,rain,11.43,0.77,8/8/2012 17:00,13.33,22.8,4,8/7/2012 23:00,8/8/2012 19:37,13.33,15.03,22.8,8/8/2012 4:36,8/8/2012 17:00,8/8/2012 11:00,Partly cloudy until evening.,8/9/2012 5:00,15.03,8/8/2012 17:00,8/9/2012 5:00,0.71
6.01,1/14/2012 14:00,86,partly-cloudy-night,-0.3,1/14/2012 8:00,0.14,0.99,1030.1,1/14/2012 8:00,5.77,rain,10.54,0.86,1/14/2012 12:00,-1.38,5.77,1,1/14/2012 0:00,1/14/2012 16:18,1.16,-1.79,6.01,1/14/2012 8:01,1/14/2012 14:00,1/14/2012 10:00,Mostly cloudy starting in the evening.,1/15/2012 8:00,-1.79,1/14/2012 12:00,1/15/2012 8:00,0.68
15.6,10/5/2012 5:00,244,wind,10.05,10/5/2012 22:00,0.61,3,1006.96,10/5/2012 22:00,15.49,rain,10.11,0.86,10/5/2012 11:00,5.86,15.65,2,10/4/2012 23:00,10/5/2012 17:30,7.61,9.16,15.49,10/5/2012 6:09,10/5/2012 11:00,10/5/2012 11:00,Mostly cloudy throughout the day and breezy in the morning.,10/6/2012 7:00,8.34,10/5/2012 5:00,10/6/2012 4:00,0.66
4.84,12/6/2012 23:00,212,partly-cloudy-night,-1.32,12/6/2012 7:00,0.43,3.07,1013.58,12/6/2012 7:00,0.03,rain,12.55,0.84,12/6/2012 19:00,-1.81,0.37,1,12/6/2012 0:00,12/6/2012 15:53,2.99,-2.82,4.13,12/6/2012 7:52,12/6/2012 19:00,12/6/2012 11:00,Mostly cloudy throughout the day.,12/7/2012 7:00,-5.79,12/6/2012 23:00,12/7/2012 8:00,0.75
12.41,3/14/2012 16:00,108,fog,4.08,3/14/2012 23:00,0.54,2.03,1031.31,3/14/2012 5:00,12.41,rain,6.61,0.8,3/14/2012 16:00,1.59,12.41,2,3/14/2012 0:00,3/14/2012 18:04,2.82,5.03,12.41,3/14/2012 6:17,3/14/2012 16:00,3/14/2012 12:00,Foggy overnight.,3/15/2012 5:00,3.37,3/14/2012 16:00,3/15/2012 5:00,0.73
12.41,1/3/2012 11:00,234,wind,5.73,1/3/2012 22:00,0.48,8.47,1003.23,1/3/2012 22:00,12.41,rain,10.8,0.82,1/3/2012 11:00,0.79,12.41,1,1/3/2012 0:00,1/3/2012 16:04,5.27,5.96,12.41,1/3/2012 8:07,1/3/2012 11:00,1/3/2012 12:00,Windy until afternoon and mostly cloudy until evening.,1/4/2012 7:00,1.73,1/3/2012 11:00,1/4/2012 3:00,0.32
16.3,9/19/2012 16:00,275,partly-cloudy-day,4.66,9/19/2012 6:00,0.27,3.65,1021.81,9/19/2012 6:00,16.3,rain,12.99,0.63,9/19/2012 16:00,8.07,16.3,3,9/18/2012 23:00,9/19/2012 18:07,9.07,7.35,16.3,9/19/2012 5:43,9/19/2012 16:00,9/19/2012 12:00,Partly cloudy throughout the day.,9/20/2012 1:00,5.17,9/19/2012 16:00,9/20/2012 3:00,0.12
10.05,1/20/2012 15:00,266,partly-cloudy-night,4.23,1/20/2012 4:00,0.47,6.18,1019.26,1/20/2012 4:00,10.05,rain,12.99,0.78,1/20/2012 15:00,5.85,10.05,1,1/20/2012 0:00,1/20/2012 16:28,8.68,4.91,10.05,1/20/2012 7:56,1/20/2012 15:00,1/20/2012 11:00,Mostly cloudy throughout the day.,1/20/2012 22:00,0.73,1/20/2012 15:00,1/20/2012 22:00,0.9
17.12,3/30/2012 15:00,314,partly-cloudy-day,6.67,3/30/2012 6:00,0.16,1.28,1024.2,3/30/2012 6:00,17.12,rain,7.5,0.71,3/30/2012 15:00,5.32,17.12,3,3/29/2012 23:00,3/30/2012 18:31,7.37,7.81,17.12,3/30/2012 5:40,3/30/2012 15:00,3/30/2012 11:00,Partly cloudy until afternoon.,3/31/2012 3:00,6.71,3/30/2012 15:00,3/31/2012 3:00,0.24
18.52,7/18/2012 14:00,230,partly-cloudy-day,14.28,7/18/2012 5:00,0.72,5.3,1013.52,7/18/2012 5:00,18.52,rain,12.47,0.85,7/18/2012 14:00,13.77,18.52,5,7/17/2012 23:00,7/18/2012 20:09,13.77,14.91,18.52,7/18/2012 4:06,7/18/2012 14:00,7/18/2012 12:00,Mostly cloudy throughout the day.,7/19/2012 5:00,14.91,7/18/2012 14:00,7/19/2012 5:00,0.97
10.86,3/9/2012 17:00,241,partly-cloudy-day,5.51,3/9/2012 4:00,0.64,4.01,1034.68,3/9/2012 5:00,10.86,rain,13.02,0.78,3/9/2012 17:00,6.66,10.86,2,3/9/2012 0:00,3/9/2012 17:55,8.74,6.74,10.86,3/9/2012 6:28,3/9/2012 17:00,3/9/2012 11:00,Mostly cloudy throughout the day.,3/10/2012 7:00,4.48,3/9/2012 17:00,3/10/2012 7:00,0.54
8.47,11/27/2012 13:00,346,partly-cloudy-day,5.98,11/27/2012 23:00,0.72,3.98,1003.65,11/27/2012 17:00,6.07,rain,9.69,0.9,11/27/2012 8:00,2.49,6.07,1,11/27/2012 0:00,11/27/2012 15:59,5.84,6.42,8.47,11/27/2012 7:40,11/27/2012 13:00,11/27/2012 11:00,Mostly cloudy throughout the day.,11/28/2012 7:00,3.08,11/27/2012 8:00,11/28/2012 7:00,0.47
17.59,6/15/2012 17:00,201,wind,11.11,6/15/2012 3:00,0.47,4.96,1008.12,6/15/2012 3:00,17.59,rain,12.31,0.78,6/15/2012 17:00,12.57,17.59,6,6/14/2012 23:00,6/15/2012 20:20,12.57,12.91,17.59,6/15/2012 3:43,6/15/2012 17:00,6/15/2012 11:00,Partly cloudy throughout the day and breezy until evening.,6/16/2012 2:00,12.91,6/15/2012 17:00,6/16/2012 2:00,0.87
14.01,10/20/2012 14:00,233,fog,10.16,10/20/2012 7:00,0.61,0.86,1015.85,10/20/2012 6:00,14.01,rain,8.01,0.91,10/20/2012 14:00,10.19,14.01,1,10/19/2012 23:00,10/20/2012 16:57,10.19,9.57,14.01,10/20/2012 6:34,10/20/2012 14:00,10/20/2012 9:00,Foggy in the morning.,10/21/2012 6:00,8.9,10/20/2012 14:00,10/21/2012 6:00,0.18
12.33,1/9/2012 14:00,256,partly-cloudy-day,7.61,1/9/2012 0:00,0.68,4.05,1029.61,1/9/2012 0:00,12.33,rain,12.47,0.84,1/9/2012 14:00,7.25,12.33,1,1/9/2012 0:00,1/9/2012 16:11,9.16,7.74,12.33,1/9/2012 8:05,1/9/2012 14:00,1/9/2012 11:00,Mostly cloudy throughout the day.,1/10/2012 7:00,5.51,1/9/2012 14:00,1/10/2012 6:00,0.51
19.97,9/5/2012 15:00,5,partly-cloudy-day,7.83,9/5/2012 6:00,0.27,3.26,1026.74,9/5/2012 6:00,19.97,rain,12.5,0.6,9/5/2012 15:00,8.67,19.97,3,9/4/2012 23:00,9/5/2012 18:39,8.67,12.07,19.97,9/5/2012 5:21,9/5/2012 15:00,9/5/2012 11:00,Partly cloudy until evening.,9/6/2012 5:00,12.07,9/5/2012 15:00,9/6/2012 5:00,0.66
17.82,9/11/2012 11:00,261,partly-cloudy-day,8.07,9/11/2012 22:00,0.37,4.84,1012.33,9/11/2012 22:00,17.82,rain,13.18,0.62,9/11/2012 11:00,6.77,17.82,3,9/10/2012 23:00,9/11/2012 18:25,8.24,11.73,17.82,9/11/2012 5:30,9/11/2012 11:00,9/11/2012 11:00,Partly cloudy throughout the day.,9/12/2012 6:00,11.73,9/11/2012 11:00,9/12/2012 6:00,0.84
9.14,12/25/2012 14:00,225,partly-cloudy-day,6.27,12/25/2012 23:00,0.56,4.39,995.66,12/25/2012 23:00,6.05,rain,13.07,0.89,12/25/2012 16:00,1.34,6.49,1,12/25/2012 0:00,12/25/2012 15:57,4.83,6.46,9.14,12/25/2012 8:06,12/25/2012 14:00,12/25/2012 12:00,Partly cloudy throughout the day.,12/26/2012 2:00,3.86,12/25/2012 0:00,12/26/2012 5:00,0.41
12.4,10/29/2012 12:00,238,partly-cloudy-day,7.73,10/29/2012 1:00,0.45,2.95,1008.71,10/29/2012 1:00,12.4,rain,12.49,0.89,10/29/2012 12:00,3.44,12.4,1,10/29/2012 0:00,10/29/2012 16:40,5.57,7.66,12.4,10/29/2012 6:50,10/29/2012 12:00,10/29/2012 9:00,Partly cloudy throughout the day.,10/30/2012 7:00,5.47,10/29/2012 12:00,10/30/2012 8:00,0.49
15.11,3/1/2012 15:00,289,fog,6.67,3/1/2012 7:00,0.11,1.03,1026.15,3/1/2012 8:00,15.11,rain,6.08,0.8,3/1/2012 15:00,4.77,15.11,2,3/1/2012 0:00,3/1/2012 17:42,5.69,6.49,15.11,3/1/2012 6:46,3/1/2012 15:00,3/1/2012 11:00,Foggy in the morning.,3/2/2012 5:00,6.16,3/1/2012 15:00,3/2/2012 7:00,0.27
4.08,2/6/2012 14:00,94,fog,1.11,2/6/2012 2:00,0.79,0.56,1033.06,2/6/2012 19:00,4.08,rain,3.28,0.92,2/6/2012 14:00,-1.81,4.08,1,2/6/2012 0:00,2/6/2012 16:58,1.06,1.39,4.08,2/6/2012 7:33,2/6/2012 14:00,2/6/2012 11:00,Foggy in the morning.,2/7/2012 7:00,0.15,2/6/2012 14:00,2/7/2012 8:00,0.45
9.78,11/2/2012 13:00,229,partly-cloudy-day,2.96,11/2/2012 23:00,0.23,4.31,991.25,11/2/2012 1:00,6.88,rain,12.96,0.77,11/2/2012 12:00,1.56,6.88,1,11/2/2012 0:00,11/2/2012 16:32,3.22,4.61,9.78,11/2/2012 6:57,11/2/2012 13:00,11/2/2012 9:00,Partly cloudy until evening.,11/3/2012 3:00,1.81,11/2/2012 12:00,11/3/2012 4:00,0.61
13.77,4/17/2012 14:00,213,wind,2.85,4/17/2012 1:00,0.42,4.94,1002.45,4/17/2012 1:00,13.77,rain,12.55,0.71,4/17/2012 14:00,2.76,13.77,4,4/16/2012 23:00,4/17/2012 19:01,6.27,5.16,13.77,4/17/2012 5:00,4/17/2012 14:00,4/17/2012 11:00,Partly cloudy until evening and breezy in the morning.,4/17/2012 22:00,1.82,4/17/2012 14:00,4/18/2012 6:00,0.88
